allocamt,n_units,li_units,n_0br,n_1br,n_2br,n_3br,n_4br,inc_ceil,low_ceil,ceilunit,yr_pis,yr_alloc,non_prof,basis,bond,mff_ra,fmha_514,fmha_515,fmha_538,home,home_amt,tcap_amt,cdbg,cdbg_amt,fha,hopevi,hpvi_amt,tcep,tcep_amt,rentassist,trgt_pop,trgt_fam,trgt_eld,trgt_dis,trgt_hml,trgt_other,type,credit,n_unitsr,li_unitr,metro,dda,qct,0br,1br,2br,3br,4br,cluster,latitude,longitude
538188.0,42.0,42.0,0.0,43.0,21.0,0.0,0.0,2.0,1.0,42.0,2009,2008.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,42.0,42.0,1.0,0.0,2.0,0.0,0.67,0.33,0.0,0.0,1.0,39.5396003723145,-119.759101867676
1000000.0,120.0,120.0,16.0,66.0,38.0,16.0,0.0,2.0,1.0,120.0,2009,2007.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,120.0,120.0,1.0,0.0,1.0,0.12,0.49,0.28,0.12,0.0,2.0,36.1850357055664,-115.114303588867
1000000.0,82.0,82.0,0.0,0.0,82.0,0.0,0.0,2.0,1.0,82.0,2009,2007.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,82.0,82.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,36.1850357055664,-115.152839660645
796771.0,145.0,143.0,0.0,148.0,0.0,0.0,0.0,2.0,2.0,0.0,2009,2010.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,145.0,143.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,39.5445098876953,-119.780822753906
419958.0,48.0,48.0,0.0,40.0,8.0,0.0,0.0,2.0,1.0,48.0,2009,2007.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,0.83,0.17,0.0,0.0,1.0,39.1481323242188,-119.765991210938
763208.0,43.0,43.0,0.0,21.0,22.0,0.0,0.0,2.0,1.0,43.0,2010,2008.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,43.0,43.0,1.0,0.0,1.0,0.0,0.49,0.51,0.0,0.0,1.0,39.495044708252,-119.795463562012
995400.0,75.0,75.0,0.0,66.0,9.0,0.0,0.0,2.0,1.0,38.0,2010,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,75.0,75.0,1.0,1.0,2.0,0.0,0.88,0.12,0.0,0.0,1.0,36.2824668884277,-115.206878662109
1000000.0,78.0,66.0,0.0,0.0,81.0,0.0,0.0,1.0,1.0,61.0,2010,2008.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,78.0,66.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,36.1752090454102,-115.112319946289
930282.0,150.0,149.0,0.0,61.0,89.0,0.0,0.0,2.0,1.0,8.0,2010,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,150.0,149.0,1.0,1.0,2.0,0.0,0.41,0.59,0.0,0.0,2.0,35.1564826965332,-114.614349365234
1699193.0,300.0,298.0,0.0,42.0,209.0,0.0,0.0,2.0,1.0,8.0,2010,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,300.0,298.0,1.0,1.0,2.0,0.0,0.17,0.83,0.0,0.0,4.0,35.1555786132813,-114.612113952637
560054.0,40.0,40.0,0.0,24.0,16.0,0.0,0.0,2.0,2.0,0.0,2010,2008.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,40.0,1.0,1.0,2.0,0.0,0.6,0.4,0.0,0.0,1.0,36.1758460998535,-115.272003173828
354157.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,2.0,1.0,20.0,2010,2008.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,20.0,20.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,36.1819000244141,-115.169700622559
638034.0,100.0,99.0,0.0,28.0,62.0,9.0,0.0,2.0,1.0,20.0,2010,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,100.0,99.0,1.0,0.0,2.0,0.0,0.28,0.63,0.09,0.0,2.0,39.1765518188477,-119.742813110352
525240.0,21.0,20.0,0.0,0.0,8.0,13.0,0.0,2.0,1.0,20.0,2010,2008.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,21.0,20.0,1.0,2.0,2.0,0.0,0.0,0.38,0.62,0.0,,39.0278015136719,-119.723297119141
349500.0,42.0,41.0,0.0,23.0,18.0,0.0,0.0,2.0,1.0,41.0,2011,2009.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,42.0,41.0,1.0,0.0,2.0,0.0,0.56,0.44,0.0,0.0,1.0,39.1774101257324,-119.74299621582
1500000.0,90.0,90.0,0.0,90.0,7.0,0.0,0.0,2.0,1.0,54.0,2011,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,90.0,90.0,1.0,1.0,2.0,0.0,0.93,0.07,0.0,0.0,1.0,36.2830085754395,-115.206871032715
1500000.0,80.0,80.0,0.0,16.0,64.0,0.0,0.0,2.0,1.0,80.0,2011,2009.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,80.0,80.0,1.0,1.0,2.0,0.0,0.2,0.8,0.0,0.0,1.0,36.046932220459,-114.974006652832
1.0,60.0,59.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,59.0,2011,2008.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,60.0,59.0,1.0,1.0,2.0,,,,,,1.0,36.0405006408691,-114.97380065918
350000.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,2.0,1.0,18.0,2011,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,18.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36.1857528686523,-115.151695251465
490000.0,58.0,58.0,0.0,50.0,9.0,0.0,0.0,2.0,1.0,58.0,2011,2009.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,58.0,58.0,1.0,0.0,2.0,0.0,0.85,0.15,0.0,0.0,1.0,39.4887962341309,-119.780113220215
37134.0,144.0,129.0,0.0,95.0,49.0,0.0,0.0,1.0,1.0,111.0,2011,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,144.0,129.0,1.0,1.0,2.0,0.0,0.66,0.34,0.0,0.0,2.0,36.1881828308105,-115.13932800293
389328.0,115.0,115.0,59.0,55.0,0.0,0.0,0.0,2.0,2.0,0.0,2011,2011.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,115.0,115.0,1.0,0.0,2.0,0.52,0.48,0.0,0.0,0.0,2.0,39.5237464904785,-119.793739318848
379882.0,30.0,30.0,0.0,31.0,9.0,0.0,0.0,2.0,1.0,30.0,2012,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,450000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,30.0,30.0,1.0,0.0,2.0,0.0,0.78,0.22,0.0,0.0,0.0,40.9654541015625,-117.724433898926
1011760.0,62.0,62.0,0.0,57.0,8.0,0.0,0.0,1.0,1.0,61.0,2012,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,400000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,62.0,62.0,1.0,1.0,2.0,0.0,0.88,0.12,0.0,0.0,1.0,36.0405006408691,-114.97380065918
880819.0,142.0,124.0,0.0,92.0,50.0,0.0,0.0,1.0,1.0,63.0,2012,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,142.0,124.0,1.0,1.0,2.0,0.0,0.65,0.35,0.0,0.0,2.0,36.1538848876953,-115.064811706543
26.0,226.0,224.0,0.0,233.0,14.0,0.0,0.0,2.0,2.0,0.0,2012,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,600000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,226.0,224.0,1.0,1.0,2.0,0.0,0.94,0.06,0.0,0.0,4.0,36.018138885498,-114.963493347168
191428.0,24.0,24.0,0.0,35.0,0.0,0.0,0.0,2.0,2.0,0.0,2012,2011.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,350000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,24.0,24.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,40.1748886108398,-118.47972869873
582654.0,40.0,36.0,0.0,23.0,17.0,0.0,0.0,1.0,1.0,12.0,2012,2011.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,36.0,1.0,0.0,2.0,0.0,0.57,0.42,0.0,0.0,1.0,39.1768951416016,-119.742805480957
930678.0,75.0,75.0,0.0,45.0,30.0,0.0,0.0,1.0,1.0,75.0,2012,2011.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,75.0,75.0,1.0,1.0,2.0,0.0,0.6,0.4,0.0,0.0,1.0,36.2830085754395,-115.206871032715
876368.0,66.0,66.0,0.0,54.0,12.0,0.0,0.0,2.0,1.0,66.0,2013,2011.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,66.0,66.0,1.0,0.0,2.0,0.0,0.82,0.18,0.0,0.0,1.0,39.5017929077148,-119.804153442383
711000.0,43.0,43.0,0.0,16.0,27.0,0.0,0.0,1.0,1.0,43.0,2013,2012.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,43.0,43.0,1.0,0.0,2.0,0.0,0.37,0.63,0.0,0.0,1.0,39.5467758178711,-119.776329040527
508233.0,75.0,65.0,0.0,45.0,30.0,0.0,0.0,1.0,1.0,65.0,2013,2011.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,75.0,65.0,1.0,0.0,2.0,0.0,0.6,0.4,0.0,0.0,1.0,36.245174407959,-115.242012023926
17068724.0,48.0,48.0,1.0,42.0,26.0,1.0,0.0,1.0,2.0,0.0,2013,2012.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,48.0,48.0,1.0,0.0,2.0,0.01,0.6,0.37,0.01,0.0,1.0,36.0420341491699,-115.170341491699
311650.0,24.0,24.0,0.0,3.0,16.0,4.0,1.0,2.0,2.0,0.0,2013,2011.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,24.0,24.0,1.0,0.0,2.0,0.0,0.12,0.67,0.17,0.04,3.0,40.1728134155273,-118.481742858887
611001.0,55.0,55.0,1.0,32.0,33.0,0.0,0.0,2.0,2.0,0.0,2013,2012.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,250000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,55.0,55.0,1.0,0.0,2.0,0.02,0.48,0.5,0.0,0.0,3.0,40.8327751159668,-115.77946472168
654784.0,42.0,35.0,0.0,0.0,41.0,1.0,0.0,1.0,1.0,31.0,2013,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,42.0,35.0,1.0,0.0,2.0,0.0,0.0,0.98,0.02,0.0,0.0,36.1007652282715,-115.084983825684
2939247.0,155.0,155.0,0.0,15.0,15.0,21.0,12.0,1.0,2.0,0.0,2014,2013.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,155.0,155.0,1.0,0.0,1.0,0.0,0.24,0.24,0.33,0.19,2.0,36.2082901000977,-115.129241943359
20799768.0,57.0,48.0,0.0,39.0,18.0,0.0,0.0,1.0,2.0,0.0,2014,2013.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,57.0,48.0,1.0,0.0,2.0,0.0,0.68,0.32,0.0,0.0,1.0,36.042179107666,-115.169555664063
15931448.0,60.0,60.0,0.0,17.0,14.0,2.0,0.0,2.0,2.0,0.0,2014,2013.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,350000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,60.0,60.0,1.0,0.0,2.0,0.0,0.52,0.42,0.06,0.0,3.0,39.1497001647949,-115.311401367188
10723068.0,48.0,48.0,0.0,12.0,36.0,0.0,0.0,2.0,2.0,0.0,2014,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,153849.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,48.0,48.0,1.0,0.0,2.0,0.0,0.25,0.75,0.0,0.0,3.0,39.4776229858398,-118.796722412109
12846239.0,100.0,100.0,0.0,0.0,13.0,10.0,16.0,2.0,2.0,0.0,2014,2014.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,0.0,2.0,0.0,0.0,0.33,0.26,0.41,2.0,36.0405006408691,-114.97380065918
65700000.0,83.0,83.0,20.0,63.0,0.0,0.0,0.0,2.0,2.0,0.0,2014,2014.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,83.0,83.0,1.0,0.0,1.0,0.24,0.76,0.0,0.0,0.0,3.0,39.5344123840332,-119.811187744141
4888568.0,30.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2014,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,30.0,30.0,1.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0,0.0,38.9336891174316,-119.731376647949
10000000.0,101.0,100.0,0.0,60.0,41.0,0.0,0.0,1.0,2.0,0.0,2014,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,101.0,100.0,1.0,0.0,2.0,0.0,0.59,0.41,0.0,0.0,2.0,36.0870513916016,-115.02912902832
1979726.0,80.0,80.0,0.0,48.0,32.0,0.0,0.0,1.0,2.0,0.0,2014,2012.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,300000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,80.0,80.0,1.0,0.0,2.0,0.0,0.6,0.4,0.0,0.0,1.0,36.1758041381836,-115.274063110352
5937111.0,40.0,40.0,0.0,24.0,16.0,0.0,0.0,2.0,2.0,0.0,2014,2013.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,40.0,40.0,1.0,0.0,2.0,0.0,0.6,0.4,0.0,0.0,1.0,36.1758041381836,-115.274063110352
13880129.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,182.0,182.0,1.0,0.0,2.0,,,,,,2.0,36.0245971679688,-115.177795410156
570062.0,65.0,65.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2015,2013.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,65.0,65.0,1.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0,1.0,36.1968269348145,-115.046203613281
16060129.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,210.0,210.0,1.0,0.0,2.0,,,,,,4.0,36.0097694396973,-114.950653076172
11472000.0,44.0,44.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2015,2013.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,44.0,44.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,39.5338973999023,-119.802192687988
150000.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2015,2012.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,80.0,50.0,1.0,0.0,2.0,,,,,,1.0,36.1758460998535,-115.272003173828
597429.0,40.0,30.0,0.0,0.0,30.0,17.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,400000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,40.0,30.0,1.0,0.0,2.0,0.0,0.0,0.64,0.36,0.0,0.0,40.8303527832031,-115.734153747559
934565.0,80.0,65.0,0.0,8.0,3.0,0.0,0.0,1.0,2.0,0.0,2015,2013.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,201101.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,80.0,65.0,1.0,0.0,2.0,0.0,0.73,0.27,0.0,0.0,1.0,36.1520004272461,-115.045097351074
259041.0,52.0,52.0,0.0,50.0,1.0,0.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,52.0,52.0,1.0,0.0,2.0,0.0,0.98,0.02,0.0,0.0,3.0,37.7864189147949,-114.38703918457
383000.0,36.0,36.0,0.0,3.0,5.0,1.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,36.0,36.0,1.0,0.0,2.0,0.0,0.33,0.56,0.11,0.0,3.0,38.9622001647949,-119.781791687012
470000.0,30.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,30.0,30.0,1.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0,0.0,40.9654541015625,-117.724433898926
729500.0,45.0,45.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,45.0,45.0,1.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0,1.0,39.5392723083496,-119.747802734375
392342.0,32.0,32.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,0.0,2016,2015.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,32.0,32.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,40.9623031616211,-117.731872558594
515991.0,140.0,140.0,0.0,32.0,80.0,30.0,0.0,2.0,2.0,0.0,2016,2015.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,140.0,140.0,1.0,1.0,2.0,0.0,0.23,0.56,0.21,0.0,2.0,39.536491394043,-119.86962890625
1000000.0,112.0,112.0,0.0,0.0,15.0,12.0,0.0,1.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,112.0,112.0,1.0,0.0,1.0,0.0,0.0,0.56,0.44,0.0,2.0,36.1708641052246,-115.080673217773
361525.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2016,2014.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,25.0,25.0,1.0,0.0,1.0,,,,,,3.0,39.5365867614746,-119.816596984863
692789.0,221.0,221.0,0.0,0.0,16.0,0.0,16.0,2.0,2.0,0.0,2016,2015.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,221.0,221.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,4.0,36.1883392333984,-115.096199035645
858000.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2016,2014.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,75.0,75.0,1.0,0.0,2.0,,,,,,1.0,36.1046981811523,-115.040100097656
